t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
0.044,-0.13878,-0.0724195,0.139456,-0.12993,0.0760643,0.0646854,-0.0308487,0.162154,-0.305624,0.0781279,-0.106784,0.023546,-0.138207,0.0550289,-0.0271023,-0.0299412,0.120507,-0.0265364,-0.00476895,-0.205306,-0.499757,0.295399,-0.0500398,-0.0757407,-0.00220141,0.371217,0.189365,0.137859,-0.333626,-0.234557,-0.107776,0.30206,-0.441465,-0.0360211,0.0237413,0.20183,-0.235375,0.314977,0.148373,0.363396,0.029852,0.00245642,0.301398,-0.101723,-0.157725,-0.0219901,0.225933,-0.19147,0.03808,0.21993,0.0304498,0.146646,0.227022,0.301197,-0.228882,0.357719,-0.151757,0.0604498,0.246852,0.0574383,-0.118581,0.264006,0.248592,0.130157,-0.145502,0.0879574,0.0409804,-0.294414,0.109933,-0.0780537,-0.187294,-0.094585,-0.247306,-0.0140128,-0.166092,-0.105488,-0.111518,-0.262469,0.162337,0.0163573,-0.0217818,-0.277213,-0.0467122,-0.0892689,0.200065,-0.0777608,-0.165151,0.00458944,-0.0915145,0.016267,0.0729933,0.201733,0.104975,0.0561022,-0.0343572,0.0919451,0.205552,0.113588,-0.0166968,-0.139605
0.046,-0.156349,-0.047393,0.134335,-0.178154,0.105046,-0.0417986,0.0509008,0.154056,-0.267838,0.129135,-0.137804,0.0711251,-0.139815,-0.0140833,0.0131316,-0.0500065,0.115074,-0.0372716,0.0199087,-0.236148,-0.463301,0.331392,-0.0391875,-0.035853,0.0380648,0.329549,0.154472,0.0973834,-0.344082,-0.238152,-0.113529,0.258044,-0.470293,-0.0135801,-0.0416364,0.161746,-0.144207,0.298901,0.0452596,0.331819,0.0137997,-0.00995372,0.354774,-0.0733163,-0.135145,-0.0710679,0.133364,-0.199706,0.0476881,0.211341,0.0243526,0.126777,0.264978,0.387739,-0.250975,0.365478,-0.127315,-0.0100138,0.249075,0.0848178,-0.12511,0.333374,0.288987,0.0793667,-0.155374,0.0945001,-0.00327555,-0.309828,0.119715,-0.0705516,-0.163866,-0.124811,-0.216752,-0.0371369,-0.119858,-0.15156,-0.1228,-0.243081,0.189381,-0.100183,-0.0732322,-0.218295,-0.0785879,-0.0243017,0.237044,-0.0666944,-0.133732,0.030331,-0.153317,0.112271,0.0724507,0.146102,0.0719656,0.146719,-0.0352428,0.165686,0.152301,0.0992163,-0.0284576,-0.0952983
0.048,-0.154788,-0.0194972,0.10737,-0.109931,0.100207,-0.0536409,-0.0208695,0.177603,-0.218525,0.107256,-0.0550512,0.147833,-0.0442234,0.0289373,0.0183439,-0.0684928,0.19235,-0.0285311,-0.0259177,-0.215002,-0.457406,0.389433,-0.0245299,-0.0207915,0.0326302,0.344519,0.0979702,0.105909,-0.385223,-0.267359,-0.116251,0.215293,-0.428326,0.024873,-0.0445678,0.172764,-0.152377,0.317682,0.0376408,0.343015,-0.0261163,-0.0617882,0.38589,-0.0546092,-0.08602,-0.0808335,0.163704,-0.127954,0.102744,0.2585,0.0392657,0.116969,0.258586,0.411652,-0.22386,0.31658,-0.155984,0.0153852,0.200636,0.0516354,-0.163941,0.292631,0.241636,0.103759,-0.223231,0.11287,-0.00225979,-0.34402,0.0945966,-0.10345,-0.116829,-0.131104,-0.201302,0.0253417,-0.0983095,-0.135255,-0.166849,-0.225827,0.155576,-0.109264,-0.0611914,-0.221122,-0.00964934,-0.043131,0.264626,-0.121862,-0.0972338,-0.0298875,-0.218746,0.140539,0.0955891,0.217063,0.126982,0.123588,-0.0152413,0.179381,0.143013,0.085596,-0.111256,-0.0786095
0.05,-0.13749,-0.0257991,0.104656,-0.0860203,0.0414894,0.0442632,0.00222376,0.177753,-0.178165,0.123557,0.00399338,0.0402994,-0.0259094,0.0762151,0.00633079,-0.0558263,0.193897,-0.029481,0.0180837,-0.19919,-0.473656,0.362264,-0.0139951,-0.0271206,0.040497,0.369679,0.111264,0.101819,-0.405801,-0.215226,-0.0824626,0.250485,-0.409706,0.0220544,0.0188831,0.149698,-0.166757,0.37773,-0.022303,0.372757,-0.0639155,-0.110698,0.368244,-0.0540378,-0.124692,-0.101522,0.172717,-0.192952,0.105249,0.258024,0.0931966,0.138366,0.301308,0.320008,-0.186656,0.362073,-0.187896,0.00956975,0.172015,0.0125487,-0.199569,0.28071,0.172271,0.056445,-0.213346,0.0977757,-0.026637,-0.365278,0.159217,-0.0929624,-0.206607,-0.0748491,-0.214803,0.0229125,-0.152826,-0.096313,-0.190824,-0.210309,0.0849081,-0.0683408,-0.097856,-0.204156,-0.0326371,-0.0308576,0.227087,-0.15116,-0.132162,0.0507404,-0.202121,0.163239,0.0182429,0.25765,0.19758,0.177174,0.00115553,0.249794,0.185524,0.0813985,-0.0521705,-0.0381433
0.052,-0.189629,-0.0375628,0.0790696,-0.10372,0.0388357,0.146693,-0.0386609,0.240367,-0.152279,0.0958479,-0.0864614,0.0781632,0.0103363,0.00709253,0.00251899,-0.0889974,0.0731036,0.0157522,-0.0141313,-0.163583,-0.505157,0.363448,-0.00295576,-0.0240766,-0.056899,0.361684,0.158034,0.11667,-0.399887,-0.256322,-0.0844892,0.174888,-0.361955,0.111462,0.00535804,0.18689,-0.188335,0.430998,-0.073609,0.388908,-0.179952,-0.0907145,0.381135,-0.0480795,-0.154209,-0.162826,0.124792,-0.120504,0.130708,0.327798,0.115007,0.0879121,0.293614,0.363161,-0.179162,0.379381,-0.176824,0.00144849,0.228375,-0.0129965,-0.183471,0.257693,0.150443,-0.0127486,-0.223383,0.0691055,0.0298417,-0.342165,0.125002,-0.161064,-0.172759,-0.135935,-0.219573,0.0170328,-0.119065,-0.11803,-0.208119,-0.150466,0.0678502,-0.14878,-0.11293,-0.233012,-0.0102445,-0.00356161,0.18934,-0.18849,-0.152708,0.120529,-0.146618,0.168655,0.0295432,0.273023,0.212286,0.115352,-0.0470973,0.259835,0.197163,0.0752638,0.0446544,0.0335866
0.054,-0.202781,-0.05434,0.0929619,-0.138757,-0.0923255,0.130781,-0.0320874,0.292973,-0.0909688,0.140074,-0.065588,0.16019,0.00577988,0.0158145,0.00875229,-0.110545,0.124673,0.0822444,-0.0707546,-0.238371,-0.53551,0.41757,0.0785863,-0.035756,-0.117879,0.391422,0.149191,0.0857876,-0.473348,-0.277158,-0.0721608,0.21136,-0.349768,0.0705329,-0.0292283,0.286234,-0.163713,0.459594,-0.113927,0.412627,-0.130607,-0.102264,0.281634,-0.0011644,-0.19355,-0.199735,0.0885242,-0.0996768,0.183861,0.327771,0.189942,0.0945856,0.318415,0.390621,-0.1922,0.345772,-0.181167,-0.0555215,0.283527,0.0385697,-0.198827,0.352512,0.156578,-0.0387666,-0.167951,0.0787224,0.0274817,-0.312943,0.129734,-0.174312,-0.226795,-0.23032,-0.203804,-0.0146825,-0.238718,-0.0982385,-0.192534,-0.141497,0.0690706,-0.110331,-0.106591,-0.20622,0.00533053,0.0629921,0.203802,-0.272016,-0.1581,0.12975,-0.185397,0.180349,-0.00602917,0.233034,0.159599,0.0930676,-0.0623044,0.281175,0.207381,0.101385,0.048476,0.018981
0.056,-0.21662,-0.0600935,0.103127,-0.179943,-0.129808,0.136933,-0.117576,0.345084,-0.0748106,0.138864,0.00960046,0.12513,-0.0333981,0.00516843,0.0357833,-0.0832389,0.143702,0.109861,-0.0354879,-0.183181,-0.515704,0.367159,0.105152,-0.0319038,-0.100447,0.345146,0.130466,0.0738018,-0.441109,-0.297886,-0.0290817,0.189586,-0.308151,0.107561,-0.00174731,0.32636,-0.180227,0.372219,-0.162319,0.431667,-0.186436,-0.118028,0.196181,0.0417209,-0.183006,-0.198179,0.0978458,-0.107317,0.191373,0.298237,0.139729,0.100107,0.273723,0.37091,-0.229251,0.335685,-0.180786,-0.0386469,0.282584,0.00429209,-0.192072,0.387507,0.112443,-0.0452731,-0.175736,0.0826533,0.0652204,-0.310977,0.178012,-0.133727,-0.166576,-0.165038,-0.112122,-0.0659969,-0.252212,-0.16023,-0.206223,-0.132454,0.0264169,-0.129253,-0.089704,-0.228414,-0.014884,0.0530722,0.108584,-0.235884,-0.159065,0.10695,-0.151406,0.17268,0.0209783,0.258014,0.232808,0.0953891,-0.0786243,0.258138,0.16069,0.130673,-0.00160088,0.00793857
0.058,-0.209162,-0.0831986,0.0594535,-0.236536,-0.166432,0.133596,-0.13398,0.339333,-0.100077,0.135453,-0.0509992,0.216241,0.0224114,0.0341378,0.0164512,-0.106125,0.144403,0.0735547,0.0212432,-0.214252,-0.570174,0.33596,0.106592,-0.0459608,-0.0995537,0.343151,0.125885,0.0269125,-0.293249,-0.281185,0.0516649,0.196012,-0.331394,0.13128,-0.0398896,0.304125,-0.197906,0.333227,-0.073403,0.407689,-0.278928,-0.129098,0.262834,-0.0130288,-0.226276,-0.167356,0.0988882,-0.210274,0.168773,0.248423,0.142757,0.157096,0.24784,0.264488,-0.230489,0.343533,-0.194051,0.0477114,0.347181,-0.0132731,-0.224993,0.344315,0.0467853,-0.00594761,-0.162717,0.0679445,-0.0420335,-0.292756,0.168298,-0.131755,-0.211299,-0.0808645,-0.0771766,-0.112729,-0.281589,-0.116861,-0.212567,-0.0818472,-0.0776203,-0.14423,-0.0790548,-0.311285,0.0318029,0.173375,0.177615,-0.309837,-0.12753,0.0995117,-0.11858,0.186651,0.0199643,0.288414,0.232866,0.122442,-0.110606,0.237427,0.185877,0.0823283,-0.0463745,0.0257473
0.06,-0.148335,0.0188126,0.044996,-0.233569,-0.112774,0.155668,-0.152346,0.346897,-0.0702252,0.0986167,-0.0406814,0.269148,0.0179034,-0.0373551,-0.0152289,-0.124386,0.17301,0.0744057,0.0268491,-0.196506,-0.669612,0.34856,0.0561646,-0.0709254,-0.0522885,0.305722,0.103742,0.0145624,-0.347713,-0.278835,0.0404446,0.208696,-0.339253,0.216114,-0.0517604,0.351602,-0.189251,0.353364,-0.139775,0.355919,-0.255701,-0.169121,0.256174,0.0226717,-0.273977,-0.129542,0.136177,-0.179571,0.0380549,0.285158,0.126608,0.133314,0.282086,0.265037,-0.25283,0.357429,-0.252178,-0.0248097,0.335344,-0.0125901,-0.225712,0.359316,0.156747,-0.0760394,-0.185534,0.0452555,-0.0637143,-0.310546,0.195478,-0.0620812,-0.234932,-0.12101,-0.0703996,-0.225149,-0.21215,-0.188319,-0.239694,-0.175854,-0.0366365,-0.138713,-0.132937,-0.307923,-0.0373453,0.232038,0.14998,-0.344101,-0.0738081,0.0442328,-0.130054,0.10674,0.0826501,0.251157,0.212215,0.159578,-0.0252266,0.250128,0.147056,0.146747,-0.0367331,0.0740511
0.062,-0.15922,0.0240489,0.0268396,-0.238561,-0.13306,0.104584,-0.197057,0.301865,-0.0848562,0.0767528,-0.0140631,0.336931,-0.083276,-0.088455,-0.00776177,-0.107827,0.246135,0.045712,0.0457015,-0.178659,-0.685464,0.273266,0.0426663,-0.071742,-0.0473828,0.315306,0.00557086,-0.0406274,-0.359639,-0.362656,0.113501,0.216151,-0.310212,0.230139,-0.0451524,0.292486,-0.206086,0.429719,-0.145927,0.375434,-0.213154,-0.163842,0.26252,-0.0118379,-0.263641,-0.135932,0.0762441,-0.152303,-0.0209296,0.373876,0.0418225,0.16843,0.335131,0.231169,-0.323482,0.313887,-0.166231,-0.053186,0.312297,0.0177656,-0.295593,0.388165,0.161675,-0.0743356,-0.217805,0.0300718,-0.0200981,-0.365453,0.220667,-0.0540972,-0.212318,-0.0851893,-0.103565,-0.191083,-0.187722,-0.172601,-0.196981,-0.215292,-0.0513632,-0.165221,-0.195599,-0.299103,-0.0510469,0.292933,0.113362,-0.399811,-0.058976,-0.0250223,-0.183216,0.108637,0.104249,0.24517,0.190701,0.163847,-0.0445968,0.289227,0.160237,0.0588031,-0.0202849,-0.000650935
0.064,-0.188564,0.0308856,0.0381373,-0.216069,-0.074666,0.0618598,-0.253293,0.36957,-0.146538,0.0703915,0.103302,0.344212,-0.10481,-0.124299,0.0215792,-0.212213,0.242368,0.00932493,0.126567,-0.187327,-0.682428,0.228953,0.0580992,-0.139437,-0.0377503,0.258231,-0.00803398,-0.00193002,-0.396352,-0.464346,0.0220712,0.235625,-0.349746,0.270849,-0.0930341,0.281748,-0.240938,0.464915,-0.136398,0.340005,-0.301993,-0.144853,0.264924,0.00334093,-0.257472,-0.136027,0.101928,-0.141227,-0.0126294,0.356371,-0.00722657,0.107742,0.3198,0.285043,-0.349307,0.266699,-0.233154,-0.032755,0.258422,-0.0275471,-0.211906,0.315187,0.173207,-0.123668,-0.249458,0.0475691,-0.0316591,-0.369132,0.265307,-0.0916314,-0.224824,-0.148134,-0.0589554,-0.182689,-0.200317,-0.265962,-0.19347,-0.170612,-0.0638181,-0.0913953,-0.271028,-0.331847,-0.0451988,0.305931,-0.0207333,-0.360346,-0.0336264,0.00125632,-0.143149,0.155918,0.111249,0.253568,0.103793,0.254466,-0.0390867,0.330565,0.154838,0.0808298,0.0153283,-0.00810962
0.066,-0.199285,0.125001,0.0481327,-0.154983,-0.114314,0.0488135,-0.28921,0.409097,-0.188889,0.0415945,0.191627,0.339822,-0.13353,-0.154747,-0.000644146,-0.168593,0.237568,0.0724471,0.137247,-0.0988789,-0.667598,0.225114,0.0854588,-0.0741047,-0.0416074,0.289156,-0.0313809,0.0991414,-0.367082,-0.510331,0.101806,0.174529,-0.407077,0.236276,-0.147934,0.295825,-0.247189,0.46092,-0.132149,0.354921,-0.27403,-0.151665,0.267313,0.0629417,-0.229859,-0.110022,0.166903,-0.0823334,-0.0184765,0.356753,0.0279793,0.103277,0.352447,0.217015,-0.325255,0.228404,-0.276016,-0.00276914,0.239974,-0.0365368,-0.213464,0.20274,0.132242,-0.101337,-0.237849,0.0401375,-0.00165861,-0.364531,0.233562,-0.132199,-0.305761,-0.162068,0.0305452,-0.172657,-0.202593,-0.301639,-0.251738,-0.172926,-0.0939159,-0.0929321,-0.260655,-0.352096,-0.042594,0.370591,0.0653346,-0.352888,-0.0237328,-0.000738037,-0.0533348,-0.00897477,0.146361,0.198619,0.117969,0.361288,0.0250931,0.282203,0.126701,0.0967916,0.00178896,-0.0202759
0.068,-0.174449,0.12549,-0.00321126,-0.112062,-0.0611466,-0.0323095,-0.273734,0.398157,-0.203838,0.00629113,0.207494,0.308709,-0.0618155,-0.0690231,-0.00568981,-0.115491,0.257464,0.102127,0.140672,-0.125306,-0.668423,0.229809,0.0982918,0.0315093,-0.032019,0.215546,-0.0212471,0.0713064,-0.410805,-0.507117,0.0407067,0.174086,-0.367104,0.193361,-0.158978,0.193949,-0.240913,0.467851,-0.117922,0.309624,-0.240579,-0.0820227,0.336804,-0.00268333,-0.277419,-0.0933638,0.18003,-0.0841478,-0.0783616,0.412639,-0.0534612,0.104054,0.284557,0.178471,-0.372653,0.206628,-0.233101,-0.0838978,0.262504,-0.0576713,-0.156059,0.179204,0.1311,-0.165977,-0.245599,0.031716,-0.0384098,-0.356701,0.238054,-0.0508707,-0.281955,-0.216787,0.000903718,-0.111505,-0.248903,-0.311373,-0.210034,-0.154939,-0.034618,-0.143838,-0.274027,-0.397967,-0.0280397,0.368176,0.0471769,-0.313237,0.0143799,0.0573234,0.016825,0.000527601,0.151151,0.171921,0.0370349,0.478458,0.0834418,0.210814,0.229684,0.0787106,0.0423859,0.00207415
0.07,-0.144274,0.155185,0.0168323,-0.07183,-0.113224,-0.0355954,-0.264464,0.465973,-0.262018,0.11648,0.135331,0.24944,0.0127526,-0.0878798,-0.068674,-0.131993,0.167151,0.116999,0.164734,-0.168498,-0.683972,0.232973,0.097766,0.00249699,-0.0730514,0.187058,-0.035762,0.0958806,-0.398139,-0.547593,-0.0335673,0.118976,-0.368255,0.181604,-0.14102,0.258426,-0.309502,0.563807,-0.151824,0.362908,-0.296466,-0.0603488,0.270497,-0.021601,-0.256199,-0.0918886,0.205291,-0.0289378,-0.0786116,0.369401,0.0549611,0.0539271,0.336129,0.14793,-0.301982,0.279306,-0.263132,-0.132023,0.215421,-0.0256632,-0.209873,0.217312,0.171595,-0.169378,-0.185516,0.0733708,-0.112827,-0.349754,0.250678,-0.0240298,-0.31537,-0.168165,0.0562805,-0.133961,-0.234565,-0.224246,-0.201182,-0.0862993,-0.0239975,-0.130232,-0.269578,-0.409154,0.0147196,0.350364,0.0793555,-0.249699,0.0170574,0.0567104,0.0122455,-0.0219853,0.109872,0.147485,0.0203649,0.509378,0.103315,0.156143,0.219152,0.13744,-0.0548265,-0.0349601
0.072,-0.178871,0.118159,0.0523956,-0.0487238,-0.137936,-0.0344997,-0.25793,0.38792,-0.333775,0.155356,0.0991379,0.301032,-0.0131668,-0.0944888,-0.0373034,-0.141238,0.103883,0.181009,0.117139,-0.164467,-0.742499,0.208147,0.161706,0.0572301,-0.0369327,0.155325,-0.00469516,0.0835431,-0.489704,-0.515381,0.0342059,0.0646054,-0.329984,0.166407,-0.192842,0.25556,-0.30387,0.506617,-0.166248,0.388213,-0.30007,-0.034075,0.277342,-0.0189203,-0.276213,-0.0703871,0.154889,0.00652842,-0.107556,0.385714,0.144366,0.0313322,0.352997,0.0916264,-0.348274,0.231333,-0.214036,-0.0558348,0.183596,0.0587041,-0.215437,0.288174,0.124217,-0.22145,-0.216862,0.0452912,-0.11818,-0.300684,0.225498,-0.0395219,-0.34056,-0.213477,0.0933804,-0.194641,-0.244548,-0.349015,-0.198644,-0.107137,-0.0343505,-0.0981475,-0.20882,-0.376231,0.0313657,0.320614,0.0738029,-0.241665,0.00114501,0.0446312,0.0507442,-0.0519578,0.0822216,0.170789,0.0864721,0.516137,0.17118,0.163512,0.211894,0.10058,-0.0729758,0.0218751
0.074,-0.151203,0.0964529,0.0243347,-0.132693,-0.105261,-0.0331558,-0.250059,0.407786,-0.286468,0.14924,0.0936712,0.381173,-0.0267371,-0.00782933,-0.0658948,-0.219494,0.0772782,0.169784,0.142319,-0.204496,-0.72677,0.288351,0.154356,0.123791,-0.0682243,0.173061,-0.0238141,0.202833,-0.482275,-0.514296,0.0417616,0.0764943,-0.321135,0.14612,-0.253945,0.265787,-0.413788,0.584036,-0.169203,0.339576,-0.237774,-0.0588225,0.226794,-0.0279684,-0.22686,-0.155328,0.173303,-0.00182273,-0.111431,0.427968,0.135886,0.0205129,0.29613,0.058197,-0.338512,0.199454,-0.178251,-0.0530571,0.164335,0.0365196,-0.149309,0.323192,0.192983,-0.203724,-0.194525,0.00224541,-0.141563,-0.297684,0.249486,-0.0772441,-0.301134,-0.227903,0.168617,-0.147156,-0.295502,-0.416269,-0.153349,-0.0892272,-0.0400259,-0.163486,-0.226314,-0.374965,0.0753617,0.360433,0.0724608,-0.16066,-0.0232457,0.0373953,-0.0205982,0.0103406,0.0835602,0.18216,0.0999521,0.53036,0.166507,0.173001,0.220895,0.0374923,-0.0248909,0.0352661
0.076,-0.191476,0.0954086,0.0189067,-0.205007,-0.10099,-0.0892201,-0.21657,0.480261,-0.316625,0.211473,0.085054,0.357552,-0.0904904,0.0647905,-0.0539168,-0.238304,0.0344924,0.117822,0.122076,-0.198217,-0.653221,0.218184,0.0844865,0.131827,-0.0822983,0.225927,-0.00486354,0.137238,-0.489316,-0.49551,0.072455,0.101344,-0.249037,0.226682,-0.232837,0.29975,-0.376352,0.573269,-0.111768,0.352484,-0.267743,-0.0305271,0.240874,-0.0623922,-0.178497,-0.13899,0.172268,0.0149068,-0.0528515,0.438511,0.0963539,-0.0265358,0.22568,0.0774854,-0.310442,0.166898,-0.21556,-0.0913628,0.114772,0.0522539,-0.139801,0.407274,0.141329,-0.199825,-0.200168,-0.0662966,-0.204171,-0.27513,0.304797,-0.103369,-0.219095,-0.210765,0.16283,-0.143042,-0.235919,-0.332932,-0.158413,-0.154515,-0.0784307,-0.133841,-0.210663,-0.414977,0.12816,0.33952,0.0508857,-0.134973,-0.0345698,0.0298122,-0.0392486,0.00191392,0.0580444,0.164038,0.0526269,0.479775,0.20988,0.121555,0.314741,0.00550093,-0.0312586,0.0722171
0.078,-0.17659,0.151509,0.0085057,-0.206943,-0.0466855,-0.0721004,-0.209666,0.44366,-0.311323,0.201245,0.0899143,0.360434,-0.0467532,0.135983,-0.100464,-0.21761,-0.0134804,0.1009,0.151961,-0.125404,-0.661951,0.231572,0.133322,0.0859312,-0.0516722,0.240731,0.0470343,0.125891,-0.504523,-0.447091,0.015545,0.156275,-0.211245,0.178135,-0.272305,0.282485,-0.412706,0.517166,-0.131885,0.374502,-0.256316,0.0120058,0.275205,-0.0128702,-0.15198,-0.086637,0.179864,-0.00530734,-0.071703,0.447668,0.153667,-0.0526789,0.277416,0.141442,-0.33962,0.135261,-0.215419,-0.17382,0.1582,0.106408,-0.122478,0.302938,0.0849274,-0.233479,-0.218663,-0.168939,-0.290152,-0.363414,0.430986,-0.129739,-0.213281,-0.206527,0.192,-0.164147,-0.237273,-0.303813,-0.197958,-0.166432,-0.0178785,-0.182749,-0.242783,-0.335282,0.12547,0.372921,0.0979437,-0.163351,0.0793951,0.0323978,0.0289922,0.0160813,-0.0200492,0.197537,0.0446354,0.504387,0.191646,0.177314,0.258158,-0.00688903,0.0601311,0.0453465
0.08,-0.253085,0.195105,0.0692071,-0.231023,-0.0353695,-0.0832795,-0.191553,0.500211,-0.280409,0.290689,0.0661341,0.357451,0.011634,0.228845,-0.0892121,-0.234031,-0.0273384,0.0788481,0.247515,-0.123949,-0.621856,0.218885,0.170877,0.113935,-0.0873024,0.28104,0.117305,0.204717,-0.4788,-0.399247,0.0756473,0.145762,-0.110469,0.181095,-0.285703,0.261074,-0.39546,0.537547,-0.0886966,0.347325,-0.248255,0.0917943,0.349034,0.0306604,-0.15394,-0.109311,0.186022,0.0135699,-0.0973765,0.511057,0.200181,-0.086945,0.228735,0.0707719,-0.334105,0.191036,-0.24638,-0.152707,0.218715,0.0554647,-0.101379,0.325537,0.164425,-0.20007,-0.237388,-0.172398,-0.23911,-0.427556,0.464871,-0.162746,-0.233335,-0.161314,0.202235,-0.1003,-0.262686,-0.220069,-0.158587,-0.155757,-0.0637968,-0.195961,-0.229263,-0.411287,0.117001,0.401648,0.127581,-0.169904,0.0449665,0.0323318,-0.036435,0.0558212,-0.0941068,0.206989,0.00371844,0.524337,0.133707,0.219044,0.211306,0.0326318,-0.000660567,0.0566019
0.082,-0.282231,0.131312,0.142624,-0.204139,-0.030919,-0.0371417,-0.105865,0.496167,-0.24608,0.341514,0.0536881,0.363749,0.0743061,0.323403,-0.0821828,-0.2644,-0.0577411,0.148262,0.258123,-0.134007,-0.680741,0.348473,0.123408,0.109188,-0.140334,0.281971,0.185465,0.140596,-0.436212,-0.374062,0.155335,0.104121,-0.0819574,0.185617,-0.286059,0.314425,-0.363773,0.522306,-0.0324996,0.350025,-0.179318,0.0443984,0.352933,-0.025551,-0.0697426,-0.116198,0.112758,0.0650007,-0.0636163,0.459865,0.227356,-0.091009,0.181977,0.0140507,-0.329638,0.192036,-0.232057,-0.182084,0.20672,0.083947,-0.119491,0.337971,0.193335,-0.278817,-0.27335,-0.181715,-0.234195,-0.39353,0.454566,-0.190151,-0.236672,-0.208087,0.148974,-0.107299,-0.247338,-0.167597,-0.174405,-0.152512,-0.110932,-0.216112,-0.238063,-0.406545,0.124043,0.434879,0.160496,-0.14544,0.0817335,0.0308746,-0.0301073,-0.0697071,-0.195979,0.171461,0.00633299,0.578209,0.140609,0.214704,0.187809,0.104529,-0.0230443,0.0984328
0.084,-0.310137,0.156384,0.147354,-0.165021,-0.0289762,-0.0802607,-0.020063,0.504577,-0.169015,0.39876,0.0643786,0.329779,0.0261056,0.327754,-0.0680133,-0.242654,-0.119017,0.0872038,0.271876,-0.0909118,-0.727724,0.301584,0.128484,0.00876277,-0.106603,0.31124,0.115191,0.148113,-0.36604,-0.334697,0.127397,0.160106,0.00899164,0.218148,-0.290523,0.26379,-0.346053,0.501054,-0.00598417,0.343547,-0.152698,0.0488315,0.352018,-0.00843805,-0.0934281,-0.0586024,0.0964623,0.0871675,-0.184556,0.431902,0.17581,-0.155836,0.192569,-0.0189889,-0.329702,0.20315,-0.241608,-0.0714324,0.243908,0.102984,-0.138839,0.32634,0.124229,-0.282781,-0.282493,-0.136065,-0.256744,-0.416712,0.439874,-0.226936,-0.240257,-0.251202,0.171498,-0.102382,-0.230991,-0.216785,-0.131452,-0.0958914,-0.150612,-0.223258,-0.25266,-0.402001,0.101383,0.451254,0.15512,-0.151323,0.079123,0.0749926,-0.0787823,-0.122766,-0.222534,0.116193,0.0154857,0.591191,0.160701,0.263297,0.199906,0.120305,0.0289561,0.145647
0.086,-0.311458,0.187898,0.151376,-0.175482,-0.0860668,-0.0327231,-0.0224248,0.476742,-0.187764,0.475914,0.0213905,0.297299,0.0642725,0.341956,-0.0716032,-0.200932,-0.0837233,0.0616847,0.302544,-0.108132,-0.766982,0.285564,0.0355891,0.049261,-0.124292,0.189254,0.138039,0.126239,-0.403258,-0.357571,0.130694,0.199086,-0.0386214,0.216836,-0.310297,0.200502,-0.328705,0.553569,0.0129385,0.28313,-0.220205,0.0254259,0.330122,0.0472657,-0.105142,-0.0655756,0.0673782,0.0929029,-0.141199,0.405843,0.273962,-0.188791,0.222662,0.0394239,-0.348084,0.171121,-0.258516,-0.121174,0.270582,0.133843,-0.0669176,0.311981,0.145647,-0.313481,-0.260068,-0.164987,-0.25819,-0.403386,0.485168,-0.257572,-0.285949,-0.232584,0.181302,-0.0790283,-0.251481,-0.315728,-0.216228,-0.0517038,-0.144313,-0.215827,-0.177802,-0.396078,0.197296,0.401936,0.113749,-0.139528,0.0996112,0.0689123,-0.0785226,-0.143259,-0.178136,0.161836,0.06574,0.667286,0.17746,0.282389,0.176241,0.180957,0.0312413,0.161716
0.088,-0.384884,0.203459,0.170707,-0.194828,-0.0664292,-0.0790487,-0.0706324,0.484682,-0.249574,0.485907,0.033218,0.330687,0.0231613,0.414069,-0.0109744,-0.141304,-0.0351383,0.0455372,0.344075,-0.20036,-0.781087,0.320707,0.0719601,-0.0342329,-0.0916401,0.184426,0.136768,0.0817146,-0.462479,-0.330793,0.120061,0.217549,-0.128254,0.199948,-0.286768,0.181403,-0.293665,0.47509,-0.0903671,0.31689,-0.27088,0.0100587,0.328178,0.0386751,-0.169769,-0.0399188,0.0774813,0.160397,-0.0656321,0.362564,0.218143,-0.116978,0.236669,0.0688377,-0.356863,0.159377,-0.257695,-0.122293,0.313514,0.0659866,-0.143608,0.284241,0.154687,-0.2999,-0.285858,-0.112671,-0.229556,-0.436264,0.509372,-0.244922,-0.205749,-0.242827,0.217127,-0.120387,-0.290085,-0.323521,-0.119492,-0.0665023,-0.178989,-0.255311,-0.173445,-0.367843,0.145425,0.406977,0.152338,-0.171867,0.111833,-0.0118154,-0.0446004,-0.148033,-0.20296,0.11214,0.0366685,0.636872,0.272107,0.228099,0.149383,0.207658,0.0690546,0.163804
