t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19
0.952,-0.105322,-0.456957,-0.145541,0.315752,1.38693,-0.324299,2.05384,-0.225809,-0.994238,-0.080468,-1.74717,1.12454,-1.60476,1.5437,0.453738,-0.00110925,-0.408957,0.23561,-0.548296,0.19258
0.954,-0.125595,-0.471924,-0.18095,0.275147,1.30807,-0.362786,2.06268,-0.245091,-0.999548,-0.0429143,-1.66301,1.17475,-1.57393,1.58068,0.505363,-0.0342043,-0.42668,0.222777,-0.580276,0.281584
0.956,-0.206013,-0.515198,-0.230902,0.324473,1.30569,-0.409846,2.03915,-0.210789,-0.989753,-0.0633285,-1.71755,1.214,-1.65808,1.61795,0.594477,0.0535365,-0.431854,0.116441,-0.573996,0.414762
0.958,-0.173142,-0.484649,-0.209739,0.313341,1.31336,-0.493798,2.04131,-0.183004,-0.966773,-0.0745619,-1.77395,1.14057,-1.70973,1.6201,0.599641,0.0247131,-0.358189,0.02454,-0.599141,0.396087
0.96,-0.146469,-0.526559,-0.23129,0.332659,1.34876,-0.462964,2.07038,-0.251755,-0.997311,-0.0418958,-1.71312,1.1329,-1.64637,1.64324,0.625057,0.01774,-0.392484,0.0547649,-0.584207,0.323749
0.962,-0.184526,-0.461739,-0.229271,0.299822,1.35526,-0.501129,2.15162,-0.322574,-0.963666,-0.0746765,-1.73889,1.1095,-1.61962,1.57821,0.615056,0.0236782,-0.445732,0.0278685,-0.548655,0.346053
0.964,-0.256963,-0.454867,-0.174527,0.342176,1.31719,-0.555918,2.08846,-0.254536,-1.03973,-0.0397241,-1.72165,1.121,-1.63712,1.61957,0.597291,0.0465255,-0.501445,0.0289715,-0.535652,0.339404
0.966,-0.283106,-0.509162,-0.0911204,0.295785,1.27667,-0.5868,2.12651,-0.195604,-0.998447,-0.0120318,-1.69995,1.1484,-1.62675,1.65454,0.662519,0.109963,-0.525872,0.0439976,-0.53216,0.383067
0.968,-0.281811,-0.537996,-0.170287,0.216054,1.27252,-0.600877,2.24852,-0.175829,-0.919274,0.0402947,-1.73109,1.21781,-1.67407,1.69518,0.549093,0.0820631,-0.54554,0.00473746,-0.512479,0.419872
0.97,-0.393185,-0.546975,-0.139309,0.272821,1.30065,-0.588279,2.33579,-0.136583,-0.896125,0.0735855,-1.80563,1.25509,-1.67623,1.73238,0.504442,0.0590847,-0.591461,0.0163625,-0.537601,0.359145
0.972,-0.461164,-0.564555,-0.0129796,0.249857,1.32913,-0.62032,2.4109,-0.0956259,-0.853762,0.0180049,-1.77381,1.26978,-1.69771,1.7773,0.541675,0.0817575,-0.596883,-0.0445567,-0.536314,0.378724
0.974,-0.490398,-0.451035,-0.0285879,0.304164,1.35163,-0.611277,2.38699,-0.0746923,-0.970034,-0.00818448,-1.75107,1.30905,-1.76362,1.76271,0.608426,0.0683136,-0.551802,0.0187998,-0.500557,0.339147
0.976,-0.550554,-0.497709,-0.0639643,0.283606,1.26046,-0.621324,2.37629,0.00386354,-0.942843,-0.0582117,-1.71557,1.32556,-1.7386,1.82257,0.666669,0.0386114,-0.506089,0.0313041,-0.463046,0.347306
0.978,-0.551533,-0.446793,-0.136601,0.292912,1.27823,-0.637411,2.34884,-0.0310045,-0.911782,-0.0482089,-1.75292,1.31339,-1.62237,1.84301,0.699098,0.136019,-0.530685,-0.00168573,-0.43136,0.309968
0.98,-0.47294,-0.526747,-0.180687,0.217428,1.35784,-0.564165,2.34166,0.0488481,-0.941158,-0.071366,-1.79632,1.31254,-1.59651,1.82618,0.710917,0.24256,-0.609071,0.0345404,-0.455848,0.28349
0.982,-0.474923,-0.425006,-0.131872,0.304014,1.30289,-0.570164,2.28177,0.0716403,-1.0192,-0.114059,-1.79645,1.37137,-1.7127,1.80844,0.792681,0.265105,-0.563319,0.0484191,-0.467085,0.257923
0.984,-0.494742,-0.350578,-0.0879058,0.350204,1.31105,-0.578234,2.2735,0.0188926,-0.934331,-0.15612,-1.73074,1.34751,-1.67956,1.82611,0.826301,0.276801,-0.580999,-0.0220297,-0.502838,0.268255
0.986,-0.432632,-0.336782,-0.130115,0.443343,1.33302,-0.578639,2.25403,0.0221013,-0.920851,-0.160142,-1.79805,1.37148,-1.66461,1.76683,0.80139,0.276457,-0.546143,0.012908,-0.654514,0.311363
0.988,-0.452428,-0.318732,-0.146636,0.454938,1.40325,-0.560238,2.25976,-0.0998789,-0.880538,-0.197941,-1.84654,1.31903,-1.74871,1.68406,0.785851,0.265074,-0.410662,-0.0737517,-0.63457,0.325912
0.99,-0.408043,-0.320068,-0.104128,0.408383,1.3612,-0.617852,2.21584,-0.126469,-0.823277,-0.166695,-1.8229,1.29129,-1.77996,1.77532,0.766502,0.313074,-0.340319,-0.00446469,-0.580378,0.314467
0.992,-0.383657,-0.315786,-0.0706837,0.352014,1.30741,-0.674968,2.20546,-0.089162,-0.763827,-0.121521,-1.90806,1.27611,-1.77671,1.82915,0.771742,0.326873,-0.362184,0.0269875,-0.576438,0.297824
0.994,-0.395113,-0.312175,0.0203164,0.353606,1.31917,-0.729507,2.17188,-0.0196038,-0.746091,-0.119747,-1.86991,1.21307,-1.86391,1.90306,0.793797,0.336457,-0.338463,0.0458789,-0.600982,0.349238
0.996,-0.344469,-0.334941,-0.00680382,0.313862,1.43828,-0.684663,2.22059,-0.0637932,-0.691586,-0.128456,-1.96736,1.24812,-1.89065,1.85397,0.887289,0.345281,-0.380744,0.0439568,-0.613298,0.317775
0.998,-0.431798,-0.383371,0.00275159,0.314046,1.49057,-0.722935,2.20325,-0.03918,-0.699083,-0.164403,-1.96524,1.25337,-1.8238,1.8245,0.917793,0.337515,-0.490686,-0.021754,-0.634147,0.405675
1,-0.450785,-0.348136,-0.0115114,0.360295,1.52554,-0.630517,2.20244,-0.106181,-0.775346,-0.196851,-1.90873,1.25668,-1.81301,1.7308,0.917612,0.394956,-0.535538,-0.0651202,-0.712505,0.381563
